nuevo_X,nuevo_Y,Z,Unidad
1112436.77,1250598.34,1689,K1ls_ms
1112536.77,1250598.34,1694,K1ls_ms
1112636.77,1250598.34,1691,K1ls_ms
1112736.77,1250598.34,1685,K1ls_ms
1112836.77,1250598.34,1685,K1ls_ms
1112936.77,1250598.34,1693,K1ls_ms
1113036.77,1250598.34,1693,K1ls_ms
1113136.77,1250598.34,1685,K1ls_ms
1113236.77,1250598.34,1678,K1ls_ms
1113336.77,1250598.34,1672,K1ls_ms
1113436.77,1250598.34,1670,K1ls_ms
1113536.77,1250598.34,1656,K1ls_ms
1113636.77,1250598.34,1649,K1ls_ms
1113736.77,1250598.34,1642,K1ls_ms
1113836.77,1250598.34,1638,K1ls_ms
1113936.77,1250598.34,1640,K1ls_ms
1114036.77,1250598.34,1644,K1ls_ms
1114136.77,1250598.34,1648,K1ls_ms
1114236.77,1250598.34,1648,K1ls_ms
1114336.77,1250598.34,1649,K1ls_ms
1114436.77,1250598.34,1644,K1ls_ms
1114536.77,1250598.34,1654,K1ls_ms
1114636.77,1250598.34,1648.02,K1ls_ms
1114736.77,1250598.34,1648.04,K1ls_ms
1114836.77,1250598.34,1648.05,K1ls_ms
1114936.77,1250598.34,1656,K1ls_ms
1115036.77,1250598.34,1663,K1ls_ms
1115136.77,1250598.34,1665,K1ls_ms
1115236.77,1250598.34,1667,K1ls_ms
1115336.77,1250598.34,1676,K1ls_ms
1115436.77,1250598.34,1681,K1ls_ms
1115536.77,1250598.34,1683,K1ls_ms
1115636.77,1250598.34,1686,K1ls_ms
1115736.77,1250598.34,1684,K1ls_ms
1115836.77,1250598.34,1690,K1ls_ms
1115936.77,1250598.34,1706,K1ls_ms
1116036.77,1250598.34,1690,K1ls_ms
1116136.77,1250598.34,1686,K1ls_ms
1116236.77,1250598.34,1701,K1ls_ms
1116336.77,1250598.34,1703,K1ls_ms
1116436.77,1250598.34,1705,K1ls_ms
1116536.77,1250598.34,1704,K1ls_ms
1116636.77,1250598.34,1698,K1ls_ms
1116736.77,1250598.34,1700,K1ls_ms
1116836.77,1250598.34,1706,K1ls_ms
1116936.77,1250598.34,1703,K1ls_ms
1117036.77,1250598.34,1705,K1ls_ms
1117136.77,1250598.34,1704,K1ls_ms
1117236.77,1250598.34,1703,K1ls_ms
1117336.77,1250598.34,1716,K1ls_ms
1117436.77,1250598.34,1721,K1ls_ms
1117536.77,1250598.34,1717,K1ls_ms
1117636.77,1250598.34,1702,K1ls_ms
1117736.77,1250598.34,1682,K1ls_ms
1117836.77,1250598.34,1656,K1ls_ms
1117936.77,1250598.34,1638,K1ls_ms
1118036.77,1250598.34,1653,K1ls_ms
1118136.77,1250598.34,1656,K1ls_ms
1118236.77,1250598.34,1592,K1ls_ms
1118336.77,1250598.34,1558,K1ls_mi
1118436.77,1250598.34,1530,OSs
1118536.77,1250598.34,1491,OSs
1118636.77,1250598.34,1451,OSs
1118736.77,1250598.34,1410,OSs
1118836.77,1250598.34,1373,OSs
1118936.77,1250598.34,1343,OSs
1119036.77,1250598.34,1321,OSs
1119136.77,1250598.34,1312,OSs
1119236.77,1250598.34,1246,OSs
1119336.77,1250598.34,1216,J1gp
1119436.77,1250598.34,1182,J1gp
1119536.77,1250598.34,1137,J1gp
1119636.77,1250598.34,1098,J1gp
1119736.77,1250598.34,1029,J1gp
1119836.77,1250598.34,979,J1gp
1119936.77,1250598.34,941,J1gp
1100536.77,1250498.34,329,J1-2j
1100636.77,1250498.34,387,J1-2j
1100736.77,1250498.34,446,J1-2j
1100836.77,1250498.34,488,J1-2j
1100936.77,1250498.34,531,K1ls_mi
1101036.77,1250498.34,565,K1ls_mi
1101136.77,1250498.34,586,K1ls_mi
1101236.77,1250498.34,605,K1ls_mi
1101336.77,1250498.34,614,K1ls_mi
1101436.77,1250498.34,646,K1ls_mi
1101536.77,1250498.34,681,K1ls_mi
1101636.77,1250498.34,735,K1ls_mi
1101736.77,1250498.34,894,K1ls_mi
1101836.77,1250498.34,969,K1ls_ms
1101936.77,1250498.34,977,K1ls_ms
1102036.77,1250498.34,990,K1ls_ms
1102136.77,1250498.34,1011,K1ls_ms
1102236.77,1250498.34,1023,K1ls_ms
1102336.77,1250498.34,1043,K1ls_ms
1102436.77,1250498.34,1058,K1ls_ms
1102536.77,1250498.34,1071,K1ls_ms
1102636.77,1250498.34,1083,K1ls_ms
1102736.77,1250498.34,1093,K1ls_ms
1102836.77,1250498.34,1102,K1ls_ms
1102936.77,1250498.34,1116,K1ls_ms
1103036.77,1250498.34,1132,K1ls_ms
1103136.77,1250498.34,1146,K1ls_ms
1103236.77,1250498.34,1158,K1ls_ms
1103336.77,1250498.34,1164,K1ls_ms
1103436.77,1250498.34,1175,K1ls_ms
1103536.77,1250498.34,1190,K1ls_ms
1103636.77,1250498.34,1210,K1ls_ms
1103736.77,1250498.34,1213,K1ls_ms
1103836.77,1250498.34,1198,K1ls_ms
1103936.77,1250498.34,1198,K1ls_ms
1104036.77,1250498.34,1235,K1ls_ms
1104136.77,1250498.34,1262,K1ls_ms
1104236.77,1250498.34,1291,K1ls_ms
1104336.77,1250498.34,1313,K1ls_ms
1104436.77,1250498.34,1325,K1ls_ms
1104536.77,1250498.34,1340,K1ls_ms
1104636.77,1250498.34,1354,K1ls_ms
1104736.77,1250498.34,1356,K1ls_ms
1104836.77,1250498.34,1355,K1ls_ms
1104936.77,1250498.34,1351,K1ls_ms
1105036.77,1250498.34,1356,K1ls_ms
1105136.77,1250498.34,1354,K1ls_ms
1105236.77,1250498.34,1339,K1ls_ms
1105336.77,1250498.34,1319,K1ls_mm
1105436.77,1250498.34,1297,K1ls_mi
1105536.77,1250498.34,1291,K1ls_mi
1105636.77,1250498.34,1275,K1ls_mi
1105736.77,1250498.34,1261,J1-2j
1105836.77,1250498.34,1231,J1-2j
1105936.77,1250498.34,1208,J1-2j
1106036.77,1250498.34,1196,J1-2j
1106136.77,1250498.34,1184,J1-2j
1106236.77,1250498.34,1226,J1-2j
1106336.77,1250498.34,1244,J1-2j
1106436.77,1250498.34,1244,J1-2j
1106536.77,1250498.34,1235,J1-2j
1106636.77,1250498.34,1192,J1-2j
1106736.77,1250498.34,1176,J1-2j
1106836.77,1250498.34,1204,J1-2j
1106936.77,1250498.34,1221,J1-2j
1107036.77,1250498.34,1228,J1-2j
1107136.77,1250498.34,1247,J1-2j
1107236.77,1250498.34,1258,J1-2j
1107336.77,1250498.34,1267,J1-2j
1107436.77,1250498.34,1253,J1-2j
1107536.77,1250498.34,1245,J1-2j
1107636.77,1250498.34,1238,J1-2j
1107736.77,1250498.34,1217,J1-2j
1107836.77,1250498.34,1215,J1-2j
1107936.77,1250498.34,1198,J1-2j
1108036.77,1250498.34,1200,J1-2j
1108136.77,1250498.34,1197,J1-2j
1108236.77,1250498.34,1188,J1-2j
1108336.77,1250498.34,1215,J1-2j
1108436.77,1250498.34,1241,J1-2j
1108536.77,1250498.34,1262,J1-2j
1108636.77,1250498.34,1283,J1-2j
1108736.77,1250498.34,1313,J1-2j
1108836.77,1250498.34,1333,J1-2j
1108936.77,1250498.34,1352,J1-2j
1109036.77,1250498.34,1368,J1-2j
1109136.77,1250498.34,1407,J1-2j
1109236.77,1250498.34,1445,J1-2j
1109336.77,1250498.34,1488,K1ls_mi
1109436.77,1250498.34,1524,K1ls_mi
1109536.77,1250498.34,1551,K1ls_mi
1109636.77,1250498.34,1574,K1ls_mm
1109736.77,1250498.34,1611,K1ls_ms
1109836.77,1250498.34,1646,K1ls_ms
1109936.77,1250498.34,1666,K1ls_ms
1110036.77,1250498.34,1666,K1ls_ms
1110136.77,1250498.34,1663,K1ls_ms
1110236.77,1250498.34,1665,K1ls_ms
1110336.77,1250498.34,1668,K1ls_ms
1110436.77,1250498.34,1668,K1ls_ms
1110536.77,1250498.34,1672,K1ls_ms
1110636.77,1250498.34,1665,K1ls_ms
1110736.77,1250498.34,1671,K1ls_ms
1110836.77,1250498.34,1677,K1ls_ms
1110936.77,1250498.34,1682,K1ls_ms
1111036.77,1250498.34,1681,K1ls_ms
1111136.77,1250498.34,1681,K1ls_ms
1111236.77,1250498.34,1684,K1ls_ms
1111336.77,1250498.34,1686,K1ls_ms
1111436.77,1250498.34,1688,K1ls_ms
1111536.77,1250498.34,1690,K1ls_ms
1111636.77,1250498.34,1690,K1ls_ms
1111736.77,1250498.34,1687,K1ls_ms
1111836.77,1250498.34,1692,K1ls_ms
1111936.77,1250498.34,1696,K1ls_ms
1112036.77,1250498.34,1691,K1ls_ms
1112136.77,1250498.34,1696,K1ls_ms
1112236.77,1250498.34,1694,K1ls_ms
1112336.77,1250498.34,1704,K1ls_ms
1112436.77,1250498.34,1698,K1ls_ms
1112536.77,1250498.34,1700,K1ls_ms
1112636.77,1250498.34,1698,K1ls_ms
1112736.77,1250498.34,1688,K1ls_ms
1112836.77,1250498.34,1681.06,K1ls_ms
1112936.77,1250498.34,1684,K1ls_ms
1113036.77,1250498.34,1690,K1ls_ms
1113136.77,1250498.34,1697,K1ls_ms
1113236.77,1250498.34,1693,K1ls_ms
1113336.77,1250498.34,1678.01,K1ls_ms
1113436.77,1250498.34,1673,K1ls_ms
1113536.77,1250498.34,1667,K1ls_ms
1113636.77,1250498.34,1659,K1ls_ms
1113736.77,1250498.34,1647,K1ls_ms
1113836.77,1250498.34,1639.01,K1ls_ms
1113936.77,1250498.34,1651,K1ls_ms
1114036.77,1250498.34,1652,K1ls_ms
1114136.77,1250498.34,1650,K1ls_ms
1114236.77,1250498.34,1647,K1ls_ms
1114336.77,1250498.34,1644,K1ls_ms
1114436.77,1250498.34,1643.08,K1ls_ms
1114536.77,1250498.34,1647,K1ls_ms
1114636.77,1250498.34,1648.01,K1ls_ms
1114736.77,1250498.34,1648.03,K1ls_ms
1114836.77,1250498.34,1656,K1ls_ms
1114936.77,1250498.34,1667,K1ls_ms
1115036.77,1250498.34,1662,K1ls_ms
1115136.77,1250498.34,1667,K1ls_ms
1115236.77,1250498.34,1676,K1ls_ms
1115336.77,1250498.34,1678,K1ls_ms
1115436.77,1250498.34,1687,K1ls_ms
1115536.77,1250498.34,1685,K1ls_ms
1115636.77,1250498.34,1690,K1ls_ms
1115736.77,1250498.34,1693,K1ls_ms
1115836.77,1250498.34,1697,K1ls_ms
1115936.77,1250498.34,1703,K1ls_ms
1116036.77,1250498.34,1693,K1ls_ms
1116136.77,1250498.34,1684.01,K1ls_ms
1116236.77,1250498.34,1691,K1ls_ms
1116336.77,1250498.34,1690,K1ls_ms
1116436.77,1250498.34,1691,K1ls_ms
1116536.77,1250498.34,1696,K1ls_ms
1116636.77,1250498.34,1688.02,K1ls_ms
1116736.77,1250498.34,1696,K1ls_ms
1116836.77,1250498.34,1693,K1ls_ms
1116936.77,1250498.34,1706,K1ls_ms
1117036.77,1250498.34,1701.02,K1ls_ms
1117136.77,1250498.34,1700,K1ls_ms
1117236.77,1250498.34,1694,K1ls_ms
1117336.77,1250498.34,1701,K1ls_ms
1117436.77,1250498.34,1708,K1ls_ms
1117536.77,1250498.34,1707,K1ls_ms
1117636.77,1250498.34,1713,K1ls_ms
1117736.77,1250498.34,1709,K1ls_ms
1117836.77,1250498.34,1662,K1ls_ms
1117936.77,1250498.34,1632.02,K1ls_ms
1118036.77,1250498.34,1639,K1ls_ms
1118136.77,1250498.34,1654,K1ls_ms
1118236.77,1250498.34,1650,K1ls_ms
1118336.77,1250498.34,1578,K1ls_mi
1118436.77,1250498.34,1533,OSs
1118536.77,1250498.34,1500,OSs
1118636.77,1250498.34,1468,OSs
1118736.77,1250498.34,1429,OSs
1118836.77,1250498.34,1383,OSs
1118936.77,1250498.34,1348,OSs
1119036.77,1250498.34,1297,OSs
1119136.77,1250498.34,1262,OSs
1119236.77,1250498.34,1208,J1gp
1119336.77,1250498.34,1179,J1gp
1119436.77,1250498.34,1134,J1gp
1119536.77,1250498.34,1093,J1gp
1119636.77,1250498.34,1055,J1gp
1119736.77,1250498.34,1025,J1gp
1119836.77,1250498.34,967,J1gp
1119936.77,1250498.34,911,J1gp
1100536.77,1250398.34,340,J1-2j
1100636.77,1250398.34,421,J1-2j
1100736.77,1250398.34,466,J1-2j
1100836.77,1250398.34,498,J1-2j
1100936.77,1250398.34,535,K1ls_mi
1101036.77,1250398.34,564,K1ls_mi
1101136.77,1250398.34,584,K1ls_mi
1101236.77,1250398.34,603,K1ls_mi
1101336.77,1250398.34,620,K1ls_mi
1101436.77,1250398.34,634,K1ls_mi
1101536.77,1250398.34,662,K1ls_mi
1101636.77,1250398.34,771,K1ls_mi
1101736.77,1250398.34,906,K1ls_mm
1101836.77,1250398.34,962,K1ls_ms
1101936.77,1250398.34,979,K1ls_ms
1102036.77,1250398.34,988,K1ls_ms
1102136.77,1250398.34,1003,K1ls_ms
1102236.77,1250398.34,1021,K1ls_ms
1102336.77,1250398.34,1036,K1ls_ms
1102436.77,1250398.34,1050,K1ls_ms
1102536.77,1250398.34,1059,K1ls_ms
1102636.77,1250398.34,1064,K1ls_ms
1102736.77,1250398.34,1080,K1ls_ms
1102836.77,1250398.34,1096,K1ls_ms
1102936.77,1250398.34,1109,K1ls_ms
1103036.77,1250398.34,1126,K1ls_ms
1103136.77,1250398.34,1137,K1ls_ms
1103236.77,1250398.34,1148,K1ls_ms
1103336.77,1250398.34,1157,K1ls_ms
1103436.77,1250398.34,1177,K1ls_ms
1103536.77,1250398.34,1192,K1ls_ms
1103636.77,1250398.34,1199,K1ls_ms
1103736.77,1250398.34,1185,K1ls_ms
1103836.77,1250398.34,1195,K1ls_ms
1103936.77,1250398.34,1220,K1ls_ms
1104036.77,1250398.34,1251,K1ls_ms
1104136.77,1250398.34,1275,K1ls_ms
1104236.77,1250398.34,1290,K1ls_ms
1104336.77,1250398.34,1298,K1ls_ms
1104436.77,1250398.34,1304,K1ls_ms
1104536.77,1250398.34,1313,K1ls_ms
1104636.77,1250398.34,1317,K1ls_ms
1104736.77,1250398.34,1317,K1ls_ms
1104836.77,1250398.34,1312,K1ls_ms
1104936.77,1250398.34,1320,K1ls_ms
1105036.77,1250398.34,1326,K1ls_ms
1105136.77,1250398.34,1321,K1ls_ms
1105236.77,1250398.34,1304,K1ls_ms
1105336.77,1250398.34,1302,K1ls_mm
1105436.77,1250398.34,1306,K1ls_mi
1105536.77,1250398.34,1309,K1ls_mi
1105636.77,1250398.34,1305,J1-2j
1105736.77,1250398.34,1271,J1-2j
1105836.77,1250398.34,1250,J1-2j
1105936.77,1250398.34,1241,J1-2j
1106036.77,1250398.34,1203,J1-2j
1106136.77,1250398.34,1190,J1-2j
1106236.77,1250398.34,1234,J1-2j
1106336.77,1250398.34,1263,J1-2j
1106436.77,1250398.34,1276,J1-2j
1106536.77,1250398.34,1261,J1-2j
1106636.77,1250398.34,1205,J1-2j
1106736.77,1250398.34,1197,J1-2j
1106836.77,1250398.34,1233,J1-2j
1106936.77,1250398.34,1259,J1-2j
1107036.77,1250398.34,1264,J1-2j
1107136.77,1250398.34,1283,J1-2j
1107236.77,1250398.34,1281,J1-2j
1107336.77,1250398.34,1292,J1-2j
1107436.77,1250398.34,1282,J1-2j
1107536.77,1250398.34,1281,J1-2j
1107636.77,1250398.34,1279,J1-2j
1107736.77,1250398.34,1269,J1-2j
1107836.77,1250398.34,1246,J1-2j
1107936.77,1250398.34,1230,J1-2j
1108036.77,1250398.34,1237,J1-2j
1108136.77,1250398.34,1223,J1-2j
1108236.77,1250398.34,1202,J1-2j
1108336.77,1250398.34,1226,J1-2j
1108436.77,1250398.34,1242,J1-2j
1108536.77,1250398.34,1279,J1-2j
1108636.77,1250398.34,1311,J1-2j
1108736.77,1250398.34,1336,J1-2j
1108836.77,1250398.34,1366,J1-2j
1108936.77,1250398.34,1369,J1-2j
1109036.77,1250398.34,1378,J1-2j
1109136.77,1250398.34,1423,K1ls_mi
1109236.77,1250398.34,1488,K1ls_mi
1109336.77,1250398.34,1541,K1ls_mi
1109436.77,1250398.34,1582,K1ls_mm
1109536.77,1250398.34,1637,K1ls_ms
1109636.77,1250398.34,1653,K1ls_ms
1109736.77,1250398.34,1656,K1ls_ms
1109836.77,1250398.34,1674,K1ls_ms
1109936.77,1250398.34,1678,K1ls_ms
1110036.77,1250398.34,1666,K1ls_ms
